museum_name,name,rating,review
Museum Mandala Bhakti,Orchidea Poespodiwirjo (Zha Orchidea),5.0,"The cafes surrounding the museum are the perfect place for dining and chilling... snacks, japanese food, indonesian cuisine, coffee shops and the others can be enjoyed.. there's also live music on weekend"
Museum Mandala Bhakti,Jajaval Nakhakes,3.0,"There is much things to do to improve this interesting place to explore in the heart of Semarang city, 15,000 IDR admission is valuable for exhibition. However, it need much improvement, Buiding itself is very classical and interior decoration is very good .After paying ticket, frist mural painting about active merapi volcano of central java. Then birth of Prince Diponegoro of Yogyakarta, chronologically, till he was grown up . As the leader to offend dutch troop during colonialism, he is national hero .keeping walking with the story on yhe wall till our prince was arrestes and , finally deported to death in Malassar , Molucca islands. Then exhibition about modern indonesian troop operations , vietnam, congo, Egypt, etc. Following the signs , I reached the way out of the building from back. Exhibition is interestiong but It should be designed to be more attractive."
Museum Mandala Bhakti,Arief Yunanda,5.0,"Great place to chill, many choices of food from western food like pizza, burger, sandwich, coffee shop, Japanese food, to local food like wedangan (minuman jawa), meatballs, kucingan, rawon, etc... Clean environment, bright pretty lights, open place, good to spend with families and friends! Truly recommended :)"
Museum Mandala Bhakti,Ramadhan Zulfikar,5.0,"The museum gets better after the facility's renovation. It is now also filled with various tenants that helps this place that is so close to tugumuda monument to be more appreciated by the masses. For real, this museum is now one of my go-to place to hang out with my friends and colleagues. Though, I have to say, the parking space might be lacking on weekend, albeit the parking ticket method that was implemented already."
Museum Mandala Bhakti,Daniel Sugondo,5.0,Museum Mandala Bhakti ⭐️⭐️⭐️⭐️⭐️#Danieltrip#Danielxmbl
Museum Mandala Bhakti,Devy Limena,5.0,Live music Variable food menu I love mixue very much hehe
Museum Mandala Bhakti,Mario Yap,4.0,"You can learn Indonesian army history from time to time... Poor management, not well maintained which is ironic considering the strategic location for this museum... They could offer tiket terusan between this place and lawang sewu for example"
Museum Mandala Bhakti,Maria Copeland,5.0,"Nice family-friendly spot in the heart of Semarang City. Many choices in regards of cuisine, range from Avanti's Resto, Starbucks, Gelato Italian ice cream, bakmi jowo, wedang rempah and many more and last but not least... live music every night."
Museum Mandala Bhakti,Candra,5.0,didn’t have a chance to explore the museum because they were closed when we get here.
Museum Mandala Bhakti,Senior Fernando,5.0,Inside Museum Mandala Bhakti... compleks there's a restaurant of Anne Avante names D'Kambodja
Museum Mandala Bhakti,Hairis,5.0,This place is become food venue with a lot of kind of food store
Museum Mandala Bhakti,Nana Podungge,4.0,"One stop culinary experience, just choose which food and drink you need 👍"
Museum Mandala Bhakti,Pap Diva,5.0,"Famous with caffe around Museum, Dkamboja, starbuck, etc 🤩🤩Visited on Weekday Wait time No wait Reservation recommended Not sure …More"
Museum Mandala Bhakti,Marietta Boedianto,5.0,Come her for the d'kambojaWait time 30–60 min …More
Museum Mandala Bhakti,Setyadi Romansyah,5.0,"One of favorite place for hanging out with friends, a lot of choice of finger foodVisited on Weekend Wait time Up to 10 min …More"
Museum Mandala Bhakti,Nizar Zaza,5.0,"So much food court , just stay laugh with your bestie at Starbucks..Visited on Weekday Wait time No wait Reservation recommended No …More"
Museum Mandala Bhakti,Ervina PW,5.0,"Now the parking lot of this museum is being used as a depart point for Si Kenang, tourism bus in Semarang. This bus is free of charge , visiting several destinations in Semarang ."
Museum Mandala Bhakti,Muhamad Suharto,5.0,Located in the iconic Tugu Muda area of the city of Semarang
Museum Mandala Bhakti,Handono Widjaja,5.0,"One of interesting place for culinary, huge parking space for carsVisited on Weekday Wait time No wait Reservation recommended No …More"
Museum Mandala Bhakti,Ardy Almatsir,5.0,A smart way to transform old buildings into a place that will attract visitors. A cool place to hang out and have a good meal.
Museum Mandala Bhakti,dwi husein,5.0,"A new concept to learn history, great place to visit."
Museum Mandala Bhakti,Naily Fairuz S E M,5.0,"The interior of the museum was beautifully decorated with paintings all over the walls, floor, and even the ceiling. The collections were displayed properly and being taken care of well. Nice guide and comfortable place."
Museum Mandala Bhakti,Ebrilliant Uwaahhh (Ohagi),5.0,"There's a small food court and cafe there, there's also Starbucks and Yoshinoya Beef Bowl. And what's good is, you can enjoy the view of Tugumuda while enjoying your time on the Starbucks or the food court, especially at night."
Museum Mandala Bhakti,Widi Sagita,5.0,Currently becoming the most talk of the town hangout place for all generation.. all you can enjoy food court
Museum Mandala Bhakti,Laila Maulina,5.0,My fav nongki placeVisited on Weekend Wait time 1 hr+ Reservation recommended No …More
Museum Mandala Bhakti,Farras Wardana,4.0,"The museum has a lot of collection from the indonesian era of war. Besides guns and props, they have a complete story of each war we fought (before and after 1945). This place really gives me the sense of patriotism back then."
Museum Mandala Bhakti,Stephanie Ong,5.0,"Instead of museum, there are many food stalls just right the building. They serve variaties of food and drinks from afternoon till midnight. From Italian cuisine to local cuisine. From pizza to meat ball. The outdoor seats make this spot even interesting as we can feel the fresh air either enjoy the Semarang downtown at night. Tugumuda monument is located across it. We can also find one of Semarang icon, Lawang Sewu, just a few steps fowards. It is worth visiting."
Museum Mandala Bhakti,Herri Prasetijo,3.0,Visit d kamboja. Various menu & good taste. Unfortunately the service is very very late @pavillion...
Museum Mandala Bhakti,Wahyu Arif Raharjo,1.0,"The last time I came here in March 2019, the place is closed and only open for the bistro something. The museum is already closed, I couldn't get in. This place is used for parking buses for visitors. Shame, why would you have to close such historical place. You could've used it both for entertainment and museum, without closing the latter."
Museum Mandala Bhakti,icksan ican,4.0,"A military museum established in 1985, this building is built by dutch in 1930"
Museum Mandala Bhakti,Liz za,5.0,"Good place for hangout, i love come here at brunch time."
Museum Mandala Bhakti,Josh Ching,5.0,Heritage and lots of food varieties.
Museum Mandala Bhakti,Lucky Lusiana,5.0,This not only museum .. lots of resto in here. Nice place for hang out with friends and family
Museum Mandala Bhakti,Budi Hartono,5.0,A place with various F&B stalls & restaurants.Visited on Weekday …More
Museum Mandala Bhakti,Daus Torres,5.0,Nice place . Good food
Museum Mandala Bhakti,david dv,4.0,Great view from SB's 2nd floor.. The Tugu Muda looks so gorgeous from here.
Museum Mandala Bhakti,ilc semarang,5.0,Strategic place to see war equipments and the symbol of Semarang city which called Tugu Muda.
Museum Mandala Bhakti,MAYPS 88,4.0,Many food choices here now. Great place to hangout!
Museum Mandala Bhakti,Arif Aminin,5.0,"One of Semarang historical landmark, but need more professional management, better using payment but better service"
Museum Mandala Bhakti,Danie Kristiawan,4.0,ok
Museum Mandala Bhakti,Ony Wibisono,3.0,"Not much to see, but some improvements in the cafe nearby. Good spot to take pic"
Museum Mandala Bhakti,rani anggraini,5.0,Ada live musicVisited on Weekend …More
Museum Mandala Bhakti,Josh Ching,5.0,Good place for lots of food and hang out options.
Museum Mandala Bhakti,Jacob Pringal,4.0,"Lot of good food, prices are okay."
Museum Mandala Bhakti,Alifiano Bintang,5.0,Great place to learn history
Museum Mandala Bhakti,koetjaj,5.0,Good
Museum Mandala Bhakti,Dodik Prasetyo,5.0,One of Semarang's heritage which optimized for tourism and culinary.
Museum Mandala Bhakti,Purba S.TP.,5.0,Very historical. Very nice place to visit.
Museum Mandala Bhakti,arkana ranaka,4.0,Ok
Museum Mandala Bhakti,paryadi pptmigas,4.0,Good
Museum Mandala Bhakti,juligus triawan,5.0,"Nice place, nice food, good mood"
Museum Mandala Bhakti,Johan Kurniawan,5.0,Now you can eat Yoshinoya here.. And soon Starbucks
Museum Mandala Bhakti,Romansyah S,5.0,Midle east cuisine..cozy and yummy
Museum Mandala Bhakti,Komix Putra Tuhan,5.0,Like 👍🏼
Museum Mandala Bhakti,elis yonatan,4.0,Nice place to see and eatVisited on Weekend Wait time No wait Reservation recommended No …More
Museum Mandala Bhakti,Yossie Santoso,4.0,"Good food, cozy place, easy access"
Museum Mandala Bhakti,Wida Sasiwi,5.0,Nice
Museum Mandala Bhakti,Sofyan Hadisuwarno,5.0,Old building convert to culinary center
Museum Mandala Bhakti,agus suryo,5.0,MRJELLY said wonderful ...
Museum Mandala Bhakti,Yohana Dian Kartika Pangkey,5.0,Big space
Museum Mandala Bhakti,Yayan Setiawan,5.0,Nice
Museum Mandala Bhakti,07_Dimas Kusuma S,5.0,Great place to study history
Museum Mandala Bhakti,Dwi Suseno,5.0,It has 3D photo points which are very enjoyable...
Museum Mandala Bhakti,Ersa Nanda Pratama,5.0,nice crowds at the night time
Museum Mandala Bhakti,Bobby Sugianto,5.0,Nice dinner with koko...Visited on Weekday Wait time 10–30 min Reservation recommended No …More
Museum Mandala Bhakti,Roel “GeneraalGodek” Md,4.0,"Great exhibits about military history in Semarang and Indonesia, unfortunately in poor condition.."
Museum Mandala Bhakti,ryandri wafiq,5.0,Very good places espevially at night
Museum Mandala Bhakti,Seto Adi Harsono,5.0,"Yummy, reasonable price, a lot of parking space"
Museum Mandala Bhakti,Franseda Nainggolan,5.0,Various food stall gathered here..
Museum Mandala Bhakti,Sandi Nugroho,4.0,Nice foodcourt in town.!!
Museum Mandala Bhakti,Budy Widjaja,5.0,ok
Museum Mandala Bhakti,Vino Satwika,4.0,"Remember this place when there is an Army Festival or something, showing a lot of guns, panzer, tanks, etc."
Museum Mandala Bhakti,zaki rosyada,5.0,This museum tells me about 5 days battle in semarang
Museum Mandala Bhakti,micky mocko,3.0,Memorabilia..Visited on Weekday Wait time No wait Reservation recommended No …More
Museum Mandala Bhakti,gumelar_wira,5.0,Good
Museum Mandala Bhakti,Halfish Channel,4.0,Nice placeNice museumHistory of TNI
Museum Mandala Bhakti,Frans Parlindungan,5.0,Ok
Museum Mandala Bhakti,Ari Nugroho,4.0,"I like this museum, especially for someone who like Call of Duty videogames"
Museum Mandala Bhakti,Gudang Hardware,5.0,Beautiful museum
Museum Mandala Bhakti,MEIKA WIDYASTUTI,5.0,Good
Museum Mandala Bhakti,Angel phang,5.0,New place for hang out with Starbucks coffee
Museum Mandala Bhakti,Mas Poong,5.0,Recommended for you
Museum Mandala Bhakti,Wihandono Yogo,5.0,"Historical place at Semarang, that saving military stuff from era to era."
Museum Mandala Bhakti,fauzian noor,5.0,Nice place for eat
Museum Mandala Bhakti,ARHakiimm,5.0,Bhua Juice Opening Soon :)
Museum Mandala Bhakti,Edy Setyawan,5.0,Tude....
Museum Mandala Bhakti,Bambang Purwanto,5.0,Good place good price friendly owner
Museum Mandala Bhakti,si Kukuh,5.0,👍👍👍
Museum Mandala Bhakti,diva martyna,4.0,Good
Museum Mandala Bhakti,Isna Pratiwi,2.0,B aja.
Museum Mandala Bhakti,julianto hartono,5.0,In the centre of the city!
Museum Mandala Bhakti,Handika Vidayanto,5.0,A Good place to hangout
Museum Mandala Bhakti,elfina vina,4.0,Need to improve parking and traffic in and out
Museum Mandala Bhakti,kiem Ro,4.0,amaze my kids well
Lawang Sewu,Adhilla Salsabila,5.0,"Perfect place to stroll around and enjoy the vintage cultural and architectural heritage of Semarang. Famously known as to having less than 1000 doors, built during the Dutch colonialism era. Infamously known for its haunting and mystic vibes, due to its rich history and cultural background.Visited on Weekend Wait time No wait Reservation recommended No Parking space Plenty of parking Parking options Free parking lot, Paid parking lot, Free street parking …More"
Lawang Sewu,Ethan Josiah Effendi,5.0,"Not spooky at all. In fact, it was quite the opposite. It's basically a historical trip back in time to the colonial era from a train enthusiast perspective. If you want to gain the most experience possible, please do hire a guide there. For only several tens of thousand rupiahs you'll get complete inside knowledge of the place. Careful for the restricted spaces though, they have cameras."
Lawang Sewu,Redzky Yoga,5.0,This is an extraordinary place! You must do a trip in here. Historical place in Semarang city. There are Local guides will explain everything all about this place. You must use this guide service to know more about. Recommended place!
Lawang Sewu,Roy Tan,3.0,Looks beautiful from the outside. Nothing much to see inside. Mostly are empty rooms. There was performance when we came to visit.Visited on Weekday Wait time No wait Reservation recommended No …More
Lawang Sewu,Yasmina Wulandari,5.0,Beautiful building filled with history. Good place to learn about heritage and especially train history in IndonesiaVisited on Weekday Wait time No wait Reservation recommended No …More
Lawang Sewu,Dianita Kartika,5.0,"An astonishing historical site. This building complex was established in 1907 as the head office of the Dutch railway company. It has hundreds of doors, almost a thousand, that's why people call it ""lawang sewu"", which means thousand doors. This place is well maintained, despite of its old age. You can find many interesting spots to take pictures there."
Lawang Sewu,Merylle Rose Appoy,5.0,"I had a great time during my visit, there are only few people."
Lawang Sewu,arif rahmanto,5.0,"Historical place at Semarang Clean, comfort and a lot historical knowledge . recommend for family education or any similiar purpose ."
Lawang Sewu,Yohanes Jusuf,4.0,"Historical building. Got street parking next to the building for 10k. Random guy showed up giving sticker and asking for voluntary donation, reason was for karang taruna activities.Visited on Weekend Wait time No wait …More"
Lawang Sewu,Frans Jan Pieter Sipayung,4.0,Nice place..visiting at noon and night will be full of lighting. Need to create more activity to attract more visitors.
Lawang Sewu,Muhammad Setiawan,5.0,"Amazing historical site. friendly tour guide, clean restroom and crowded visitor at holidaysVisited on Public holiday Wait time No wait Reservation recommended Yes …More"
Lawang Sewu,Uwi Mathovani,5.0,Really well preserved but lack of content and display creativityVisited on Weekday Wait time No wait Reservation recommended No …More
Lawang Sewu,Aki Baihaki,3.0,Underutilised premise. Empty rooms etc. There's a small exhibition on railways (some taken from railway museum in Ambarawa). Other than that the place is really empty. They could fill in with more (art) stuff. The yard is a nice place though with a band playing local music. It's definitely a place to visit in Semarang but wish they could do more with the content.
Lawang Sewu,Elizabeth Jonatan,5.0,"One of the heritage from Indonesia History. Glad they still maintain it very well. The price entrance is also affordable, place is clean and good. I can feel the ancient from the doors, building, and ambience. Hope this building will last to next generation well.. so the histories will be always told 😊 meanwhile.. me enjoying the feels as a local tourist 😘"
Lawang Sewu,Raden Oktova Gamma Star,5.0,"This is a must-see historical site at the heart of Semarang City, Central Java Province. I and my wife came here five years ago and spent almost two hours sightseeing and taking pictures inside the colonial buildings and outside on the colonial steam locomotive. Inexpensive. Clean place. I plan to come again in the evening to take beautiful night pictures."
Lawang Sewu,Septie Indria Sari,5.0,Love this heritage building of Lawang Sewu !Visited on Weekday Wait time No wait …More
Lawang Sewu,Binar Kasih Sejati,5.0,"Well, this doesn't really look scary if we go there at noon. This is one of a must visit landmark in Semarang, even just to take some pictures from outside is fascinating, still. Enjoy."
Lawang Sewu,Faisal Sangaji,5.0,"One of the tourist sites that you have to visit when you are in the semarang city, central Java Capital, especially to those of you who enjoy historical landmarks. Lawang Sewu often switched functions since it woke up in the Dutch colonial era as the colonial office of the Japanese later on as a prison house and early in the freedom of Indonesia became a railway station. The place is clean and you can visit from morning to night so it's quite appropriate if you want to feel night at the museum atmosphere. Affordable ticket prices for children and adults. If you use a car or motocycle you should be parked on the street and office complex beside Lawang sewu."
Lawang Sewu,Kevin Kane,5.0,"A place to visit when you are in Semarang. Located in the center of Semarang city. It holds a lot of Indonesia train historical pictures. The building itself is separated into 2 big buildings. Both of them have ""thousands of doors"" that connect each room. Apart from that, it has musical performance during the day as well."
Lawang Sewu,Anton Wijaya,3.0,"It's one of the must-go list if you never visit it before. But for me just once in a lifetime thing coz I am quiet jumpy and scared of the stories behind it. Great architecture, classic in a way."
Lawang Sewu,Deradjat Mucharam Sastrawikarta,5.0,"Heritage building, there was a colonial train company central office since 1888. Not a jail although it looked like one. There many instagramable sites inside and outside. The guide is excellent to tell the history about the building and relatives story about trains."
Lawang Sewu,Yason Dodai Poedji,4.0,"Hmm.. Can't give huge feedback since I've only visited for 15 minutes. The thing is.. Indeed, it's a museum, but I can't enjoy walking since doesn't have or maybe allow food booth or stand, so we can't to snack or drink on. I just remembered Zoo Tycon 😁 Remember, just 15 minutes, due to boring atmosphere"
Lawang Sewu,Jovellina Verbi Dei Minister,5.0,"Lawang Sewu, literally Thousand Doors, is a landmark in Semarang, Central Java, Indonesia, built as the headquarters of the Dutch East Indies Railway Company. The colonial era building is famous as a haunted house, though the Semarang city government has attempted to rebrand it. That's what Google said. Hehe. Well it is so historical building with uncountable doors. I love the design although not all spaces are opened for public with limited lighting too in some area. Entrance fee is cheap even for foreigner. Everything is unique including toilet itself, although mostly rooms are empty."
Lawang Sewu,Magician Merlin Magician Merlin,5.0,"Museum Fatahilah in Jakarta and Lawang Sewu in Semarang. Colonial era architecture, well preserved and cool place to meet especially under huge tree in the middle of the complex"
Lawang Sewu,Nurtjahja Juniarsa,5.0,"Lawang Sewu Museum is very good for families, the environment is clean, this museum has many doors and windows, so it has its own impression."
Lawang Sewu,Tri Handoko Doki,4.0,"I enjoyed visiting such places. Learning about history. I love Lawang Sewu, but there are things needed to improve such as the content of the museum, the guides, also the maps in the very beginning of the journey. LS is famous for its mystics and I would love to know about it more which I could not get it there."
Lawang Sewu,Jovan Kun,5.0,"Historical building from Deutch era. When the building being built they think about how to get the best air circulation, how to use the water from the well for the whole entire building. It has a lot of small pool underground which will make the building feel cool in the hot weather. Really interesting experience. Whoever come to Semarang, Indonesia should visit this place."
Lawang Sewu,giggs-gallan pj,4.0,"One of iconic building at semarang, bases on the history, this is the old building that build since 1900. The entry ticket is only 10K for adult and 5K for children below 10. Come to this place on weekday, so you can takes more photos without many distraction of others peoples around."
Lawang Sewu,ERAY COLLECTION by Erika Ayudhia,4.0,"It's a bit spooky but very exotic place. I couldn't say no to explore every corner of this building. It's very crowded in the weekend. But because of the huge building, we could still have more space to take pictures"
Lawang Sewu,aryo nugroho,5.0,"one of the most famous landmark at the heart of Semarang city, Lawang Sewu offers an open space plaza and a classic neo colonial building. all the horror stories aside, the place is pleasant, well lit, clean and fun place to do a day picnic"
Lawang Sewu,Harry Potter,5.0,"who doesn't know Denham, the most iconic historical building in the city of Semarang. yak, the name Lawang Sewu. Lawang Sewu is a historical building from the Dutch colonial heritage that used to function as the center of offices at that time in short. This building has stood firmly in history since hundreds of years ago but its integrity is still maintained, which made it famous from Lawang / Pintu Sewu / Seribu to being a thousand doors. Anyway, the historical place is warm and educational for tourists because there is also a museum inside with various kinds of remains. and there is also a mango tree that is hundreds of years old in its yard that still stands today. Don't forget to visit Lawang Sewu / Seribu Pintu in Semarang City."
Lawang Sewu,Franciele Araújo,5.0,"It's I nice and fun place. The local people believes this place have ghosts, fantans screaming... Don't worrying it's just a normal, quiet and peaceful place. The decorating it's really good, be ready and take a lot of photos .... You need to pay 10.000 rupiah."
Lawang Sewu,Andreas A.S.,5.0,"One of the historical places in Semarang city, old building but is still kept in good condition. A lot of interesting photo spots. Very crowded during public holiday. Parking lots are available at DP Mall or Museum nearby. There are also musicians perform traditional musics. Some food stalls also available offers local snacks and beverages."
Lawang Sewu,Alfian Krisna Ramdhani,4.0,"One if the main tourist attractions in Semarang, Central Java. Located in Simpang Lima. Basically it’s an old Railway Company Headquarters in Colonial era. it’s not that scary at all like all the rumour spread. Now it’s very clean and well maintained by PT KAI. In this pandemic situation they have been practicing health protocol, like checking body temperature in the check in area, wearing mask at all times and so on. They entrance fee is only 10.000 idr, you can pay digitally by Linkaja. They also offer like shuttle car to Ambarawa Railway Museum."
Lawang Sewu,Juni Stellfox,5.0,"We visited this historical site at night, around 6pm. The vibe was awesome. We thought the ticket for non-Indonesian passport holder would be more expensive, but no it was the same price as the locals. This building is famous because of the mysterious vibes kind of thing. We love it. However, we couldn't go upstairs in one of the buildings. Also, we wonder .. is the underground tour still available for public or closed for good? That would be like unforgettable experiences.."
Lawang Sewu,Alfiano Johanes Frans,5.0,"One of the vest historical site in Indonesia. Lawang Sewu, is a heritage building that almost 100% of the structure are the original that have value in every design. (I recommend you to use guide when you want a full knowledge tour). The structure are unique, the style is adopt the colonial era architecture style. This place is very a iconic known by it's historical value and mythical stories, because of the history that happens here. If you visit Semarang this place is should be on top of your list. But beware, the parking space are small, so using a public transportation is the best transportation to reach this destination."
Lawang Sewu,Duan Aburizal,5.0,"The place so mesmerizing and beautiful, It build by netherland and still operate until now. You must recruit the guide for 150k rupiah to know history of lawang sewu. Around lawang sewu also have good spot to photo."
Lawang Sewu,Willy Singgih Chandrasasmita,5.0,"Love this place because of its unique atmosphere and great ambience. Open start from 07:00 - 21:00 Lot of spots to take a picture. You can come at night and get ""yellow light"" ambience or you can come at morning in order to get clear view. Entrance fee Rp 10.000,- Parking vehicle at DP mall PS: i heard piano songs at that night. Very clear, twice, when i enter the buildings and go out from the building."
Lawang Sewu,Imam Gunawan,5.0,"This place is a must when you visit semarang, nothing compares the feeling when you get inside the old building where i think the only building in Indonesia with this unique feature, the door and window and long alley. I must say this place give me creepy feel, but hold many place to view and learn, trivia this place currently under KAI management"
Lawang Sewu,Jeffrey Tanujaya,4.0,Beautiful old Dutch building in the middle of Semarang. This building is owned by KAI so you can see several diorama about the history of trains in Indonesia.
Lawang Sewu,Waqel Hassan,4.0,"A historical landmark in Semarang from Dutch to Japanese heritage linked on its transport and prison. Inspiring and very detailed on their history. Especially this eerie feeling when walking areas with dark history. Overall, a beautiful scenery and a classy look to it. Needs to be maintained more as there are scrappy marks but nevertheless it doesn’t change history."
Lawang Sewu,Pidor Ham,4.0,"wonderful western architecture but i personally feel a bit scared cos i feel like this place is haunted. I can't explain it is right but yeah, that was how i really felt during my visit. Anyway, anyone who visit Semarang should not skip this one. Try going during daytime not in the evening like i did tho."
Lawang Sewu,Cindy Yanci,5.0,"The building is very very complex with tons of rooms and door after door leading to another. It has a basement that looks like a dungeon and if you come here, dare yourself to go up to the attic. There's nothing in the attic but.. the bats. It's a very large complex so prepare yourself. It has many rooms but most of them are just empty rooms with historical posters about Indonesian train stations, trains, and Semarang itself. There's one spot that you should definitely take a photo of yourself there, it has pretty colorful mosaic windows, you will feel like you're in a European style church. Outside the building, there are some old locomotives parked. The ticket is very cheap, a must visit when you are in Semarang."
Lawang Sewu,Elisa Indrawati,4.0,"Since the last few years, its function changed for tourist attraction. There are guide that can guide you strolling around building as well as telling stories about the history of the building. The building is well maintained and clean. Mostly nowadays tourist come here to take photos since there are some photo spot that are instagrammable especially the symmetrical doors (like its name Lawang Sewu means Thousand Doors)."
Lawang Sewu,Laetitia Karenina,5.0,"The best place for travel.. This place share some history about train in Indonesia.. We can take some beautiful pictures in this place, better if you go in the morning so you can get the best lighting for capture a moment in this place... The ticket price is 10.000 rupiah for adults and 5000 rupiah for children and students, and if you need a tour guide to inform you the history about Lawang Sewu you must pay minimum 70.000 rupiah/one group..."
Lawang Sewu,Nobi Nobits,5.0,"Nice place with long story. Beautiful artistically and huge place. The ticket to entered lawang sewu price is Cheap, just Rp. 10.000,- and they have a tourguide too"
Lawang Sewu,Ari Wardani,4.0,"The building is old and very interesting. Hopefully PT KAI can manage to utilize all the rooms and buildings into something more profitable for the company and at the same time more entertaining for the visitors. I have problem finding the parking area and end-up parking on the street next to a small river, organised by some sort of informal street parking men. I must pay IDR 10,000 for one time parking."
Lawang Sewu,Mila Schätze,5.0,"Awesome haritage of this building 😍 That was great picture with background old style and real costum from Holand, Jawa, Japan 😍😍 Will coming back to get another trip and have more picture and also I recoment to you,your friends and your family's to rent some awesome costume from inside the areas of Lawang Sewu 🙏😇💕"
Lawang Sewu,Daning Herawati,5.0,"such a great building with great views. the building is unique and beautiful. the pattern that's made from the vertical lines of the window, door, and wall blend perfectly in the right proportion. the symmetry that's shown in every component looks really good. the miniatur of train and all the old photographs are cool, great things are shown inside this building to help us remember our nation's history. the ticket is also cheap and affordable."
Lawang Sewu,shinta amalia,5.0,"This building somehow brings me back to the old times of the Dutch colony. I love the touch and details are still dominating the nuances. During the holidays, this place can be so packed. It's recommended if you can hire a tour guide so they can tell you the history. Definitely I will come back one day"
Lawang Sewu,Annisa Indah Febriana,5.0,"Lawang sewu is an icon of Semarang city. Last time I visited about 3 years ago. And this place experienced a lot of changes, especially about many historical objects on display. But not much has changed for the building, only a few buildings that were previously closed are now being opened to the public."
Lawang Sewu,Muhammad Asrar Amir,5.0,"Lawang Sewu, a very famous historical site in Semarang. A must visit place especially at night. The lighting is just beautiful, the place also quite clean, people here maintain it quite well."
Lawang Sewu,Hernawan Ardi,5.0,"Nice place to visit with a kot of knowledge of history of this place. Low price for tickets. But I hope there filled with more place to rest in a shady place at noon, more parking area too. And I’m curious about 2nd floor of the front building. From the first time I visited it always prohibited to visit. And I never visit the basement yet till it closed :("
Lawang Sewu,Olif Kurniawan,5.0,"One of the must visit place in Semarang, full of historical info and sites. The building were in great condition and taken care of. There were so many good spots for photography. The information of the building was not too good unless you hired the tour guide."
Lawang Sewu,Blue Soo,5.0,"Great one to be explored. I suggest you to come around 4-5pm. The weather is not too hot so you can enjoy the trip in this place. The sunset is super! Tickets : Adults Rp 10.000, Kids Rp 5.000, Students Rp 5.000."
Lawang Sewu,Noviana A,5.0,"Lawang Sewu is a very incredible in historical building. It is the first building that control the train system in Indonesia. The architecture is so amazing. Love the detail philosophy of Holland's building, for example the why the roof is high and the room has many windows, why there are blank basement with water inside, why the design of the window upside, and so many more. I encourage you to use tour guide there so that u will understand the history of the building and be amazed by the story and inspired."
Lawang Sewu,Diane Arifah,5.0,"Several said that this place is haunted, and it would be scary to visit this place at night. It's totally not true guys! I visit this place at evening before, and the scenery was amazing! The lamp that light up at the corridor was beautiful, and for me it was far from scary. It's not that I don't believe in supernatural things, but for me, if you go to anywhere always keep in mind to behave your actions."
Lawang Sewu,Santoso Susilo,5.0,"a historical building in the middle of the city of Semarang, Dutch colonial architecture with many doors and rooms (Lawang Sewu). an instagramable place to capture memories with the family while studying history 😍😁 Must visit!!! 😍😍😍"
Lawang Sewu,Niken Seka Martini,5.0,"I love this place so much. The building shows nature of historical building with less modification. My tips is better hire local tour guide to give you more information about this place historically instead of listening to the ghost story. For Moeslim, there is a clean and big mosque in the building near CFC restaurant."
Lawang Sewu,Jehoo Rhmn,5.0,"A good plave to visit when you are in Semarang. They have a lot of rooms and spaces but lack of collections. They should make a proper concept wether this place being a museum or instagram photo spot. I mean, people dont really care about the history, theyre just taking pictures. Better if they rearrange the concept so pople can enjoy the history too."
Lawang Sewu,Budi Johanes,4.0,It's been rejuvenated to the point we can feel back in the old days. Prefer to go at night cause the lights bring much more ambience to it. However nothing much once you're there.
Lawang Sewu,Adinda Febrina,5.0,"Lawang Sewu is one of Semarang historical tourism objects, which was built during the Dutch colonial. Lawang Sewu means thousand doors, even though it has only 429 doors and 600 large windows. All the materials was imported from Europe. Built in 1904 -1907 as the head office of NIC, one of train's companies in the Dutch East Indies. The building has 4 different building are building A & B the bigger building in the area and the smaller building are C & D. In 1942, Japanese army took over and turned the building dungeon B as underground prisons it supposedly serves as a water reservoir in Dutch era. And the sad stories began. The prison were built 16 tanks measuring 1,5x1,5 meters for 6 prisoners each tank and filled up with the water until their necks. The other prison were 16 standing room size jailed 1 x 1 meter for 5-8 prisoners. And railway to the exit had executions room. The prisons closed for public now as many tourists are taking selfie which is not respect for the victims. If you want to visit, I am suggesting to rent a guide tour and he/she will explain all the details of the building. Grab bicycles rent are also available. Tickets entry only 10K for adult."
Lawang Sewu,Ihda Maulida,5.0,A historical and unique place to visit in Semarang. Suitable for group tour or family. There are many spots to take pictures. It is used to be a creepy place. But now it becomes a beautiful tourist destination.
Lawang Sewu,Sachqnava Aguesta P,5.0,This place is very unique. It says lawang sewu because this place has lots of doors and windows. The buildings are old buildings from the Netherlands. Here we have photographs and enjoy history. Not only recreation here we can learn about the history of Semarang city. The place is clean and comfortable for traveling.
Lawang Sewu,Puspa Pelangi,5.0,"I visited on October 2nd. It was saturday, quite crowded but they can managed it. Due to covid 19, you have to prepare your vaccine sertificate. And it cost 10 thousand rupiah for entrance fee."
Lawang Sewu,Prima Anggra Hardianti,5.0,Wonderful architecture from the Dutch era invension give mystic touch how greatest detail the building. One of tourist destination must visit if you stay at Semarang.
Lawang Sewu,Rahman Dwi Saputro,4.0,"One of Historical Landmarks in Semarang. Lawang Sewu is one of the most wonderful colonial buildings from the Dutch East Indies, perhaps the greatest from the first decade of the twentieth century. It is a splendidly extravagant with its domes, stained glass ornamentation, hundreds of wooden doors and shutters and long, breezy verandas. Originally the headquarters of a private railway concession, it later fell into disuse and dilapidation. However, it has novw been restored and opened as a museum."
